//X Y Z Nx Ny Nz
9986
-80.247756958008 -14.025051116943 -1.364593982697 0.000978 0.000978 -0.999999
-80.830574035645 -13.680438995361 -1.364593982697 0.000978 0.000978 -0.999999
-79.826316833496 -12.148649215698 -1.364593982697 0.000978 0.000978 -0.999999
-78.973670959473 -15.361820220947 -0.498304128647 0.300640 -0.641473 -0.705781
-78.763137817383 -14.551870346069 -1.121337056160 0.405219 -0.580538 -0.706239
-77.928329467773 -11.577267646790 -1.007868051529 0.641473 0.300640 -0.705781
-79.448150634766 -10.633505821228 -1.227373719215 0.182997 0.684318 -0.705847
-70.278724670410 -14.128382682800 16.757532119751 0.001380 0.680398 0.732842
-70.327102661133 -13.730500221252 16.388015747070 0.001380 0.680398 0.732842
-71.119552612305 -14.491588592529 17.094844818115 0.001380 0.680398 0.732842
-70.988212585449 -18.909284591675 21.197610855103 0.001380 0.680398 0.732842
-70.049514770508 -12.505303382874 9.333638191223 0.965696 0.001197 -0.259673
-70.161521911621 -18.996019363403 9.096049308777 0.819933 0.001360 -0.572458
-70.334236145020 -15.271084785461 8.892322540283 0.707106 0.001384 -0.707106
-70.360351562500 -15.558186531067 8.867149353027 0.572458 0.001360 -0.819933
-70.780693054199 -16.581096649170 8.662832260132 0.259673 0.001197 -0.965696
-70.963264465332 -13.521341323853 8.638620376587 0.087863 0.001059 -0.996132
-80.312034606934 -9.717135429382 2.558974266052 -0.087863 0.996132 0.001059
-79.045448303223 -9.851593017578 8.121055603027 0.259673 0.965696 0.001197
-79.067497253418 -9.845686912537 0.685468316078 0.259673 0.965696 0.001197
-78.841156005859 -9.932668685913 5.796105861664 0.421606 0.906778 0.001297
-78.079216003418 -10.386388778687 6.954959392548 0.572458 0.819933 0.001360
-77.459403991699 -11.107733726501 3.362024307251 0.819933 0.572458 0.001360
-77.293556213379 -11.422207832336 0.310207873583 0.906778 0.421606 0.001297
-77.146476745605 -11.792323112488 4.713379859924 0.965696 0.259673 0.001197
-77.007431030273 -12.604778289795 1.589061379433 0.996132 0.087863 0.001059
-77.079154968262 -13.336131095886 0.857789158821 0.965696 -0.259673 0.001197
-77.606605529785 -14.482164382935 6.828304290771 0.819933 -0.572458 0.001360
-77.705116271973 -14.621456146240 1.874333381653 0.707106 -0.707106 0.001384
-77.998893737793 -14.915236473083 0.147202759981 0.707106 -0.707106 0.001384
-78.525978088379 -15.300028800964 2.368168354034 0.421606 -0.906778 0.001297
-78.955856323242 -15.500486373901 4.930850982666 0.421606 -0.906778 0.001297
-79.066421508789 -15.533697128296 4.374588012695 0.259673 -0.965696 0.001197
-79.176918029785 -15.563304901123 -0.175683721900 0.259673 -0.965696 0.001197
-79.928153991699 -15.683549880981 7.605088233948 0.087863 -0.996132 0.001059
-79.916809082031 -15.682557106018 2.119354248047 0.087863 -0.996132 0.001059
-80.542694091797 -15.638427734375 0.237312316895 -0.259673 -0.965696 0.001197
-81.233619689941 -15.412117958069 4.047886848450 -0.421606 -0.906778 0.001297
-81.570129394531 -15.238797187805 4.154870986938 -0.572458 -0.819933 0.001360
-82.166542053223 -14.749780654907 4.839194774628 -0.707106 -0.707106 0.001384
-82.386383056641 -14.492150306702 -0.093891650438 -0.819933 -0.572458 0.001360
-82.620475769043 -14.141777038574 1.500848293304 -0.906778 -0.421606 0.001297
-82.837829589844 -13.645886421204 2.599705696106 -0.965696 -0.259673 0.001197
-82.921180725098 -13.334813117981 6.138302326202 -0.965696 -0.259673 0.001197
-82.966804504395 -13.069137573242 4.560066699982 -0.996132 -0.087863 0.001059
-82.996444702148 -12.730392456055 6.814324378967 -0.996132 -0.087863 0.001059
-82.995910644531 -12.643183708191 8.393846511841 -0.996132 0.087863 0.001059
-82.864295959473 -11.832567214966 3.107244729996 -0.965696 0.259673 0.001197
-82.726341247559 -11.464911460876 1.522910952568 -0.906778 0.421606 0.001297
-82.362236022949 -10.853034973145 6.229610919952 -0.819933 0.572458 0.001360
-82.067245483398 -10.530591011047 0.613170027733 -0.707106 0.707106 0.001384
-81.843475341797 -10.332270622253 5.477016448975 -0.572458 0.819933 0.001360
-81.520645141602 -10.106221199036 3.141546487808 -0.572458 0.819933 0.001360
-81.173927307129 -9.939713478088 8.366780281067 -0.421606 0.906778 0.001297
-81.143707275391 -9.925621986389 6.014346122742 -0.421606 0.906778 0.001297
-81.000152587891 -9.863819122314 7.947630405426 -0.259673 0.965696 0.001197
-80.679382324219 -9.777869224548 2.027682304382 -0.259673 0.965696 0.001197
-80.234680175781 -9.710368156433 7.587390422821 -0.087863 0.996132 0.001059
-89.705772399902 -17.604551315308 19.985889434814 0.001380 0.680398 0.732842
-89.365547180176 -16.518085479736 18.976877212524 0.001380 0.680398 0.732842
-88.532302856445 -15.339172363281 17.882007598877 0.001380 0.680398 0.732842
-89.661399841309 -9.796854019165 12.734792709351 0.001380 0.680398 0.732842
-70.357978820801 -19.189836502075 24.407333374023 0.000978 0.999999 0.000978
-70.222541809082 -19.189836502075 26.880619049072 0.000978 0.999999 0.000978
-88.930885314941 -19.189836502075 23.097074508667 0.000978 0.999999 0.000978
-83.948593139648 -19.189836502075 27.947530746460 0.000978 0.999999 0.000978
-87.393646240234 -19.189836502075 27.904069900513 0.000978 0.999999 0.000978
-84.027976989746 -19.189836502075 27.190208435059 0.000978 0.999999 0.000978
-77.296226501465 -19.189836502075 28.370107650757 0.000978 0.999999 0.000978
-76.315460205078 -19.189836502075 27.926528930664 0.000978 0.999999 0.000978
-72.520233154297 -19.189836502075 27.486438751221 0.000978 0.999999 0.000978
-89.226097106934 -15.348060607910 8.664655685425 -0.259673 0.001197 -0.965696
-89.506134033203 -17.908700942993 8.773680686951 -0.572458 0.001360 -0.819933
-89.737449645996 -15.768214225769 8.964025497437 -0.707106 0.001384 -0.707106
-89.895217895508 -10.871938705444 9.198046684265 -0.906778 0.001297 -0.421606
-70.777824401855 -9.689836502075 11.162326812744 0.000978 0.999999 0.000978
-89.645050048828 -9.689836502075 12.046783447266 0.000978 0.999999 0.000978
-81.034851074219 -9.689835548401 9.719960212708 0.000978 0.999999 0.000978
-72.314781188965 -9.689835548401 9.957203865051 0.000978 0.999999 0.000978
-71.277214050293 -9.689835548401 9.269278526306 0.000978 0.999999 0.000978
-85.776908874512 -9.689835548401 8.965979576111 0.000978 0.999999 0.000978
-87.568565368652 -9.689835548401 8.804282188416 0.000978 0.999999 0.000978
-85.399398803711 -9.689835548401 8.879936218262 0.000978 0.999999 0.000978
-71.499992370605 -19.352640151978 25.307981491089 -0.999999 0.000978 0.000978
-71.499992370605 -12.731887817383 14.163273811340 -0.999999 0.000978 0.000978
-71.499992370605 -12.612210273743 14.667419433594 -0.999999 0.000978 0.000978
-71.499992370605 -11.826135635376 13.160541534424 -0.999999 0.000978 0.000978
-71.499992370605 -14.480358123779 11.476703643799 -0.999999 0.000978 0.000978
-71.499992370605 -12.625495910645 11.744940757751 -0.999999 0.000978 0.000978
-71.499992370605 -17.882484436035 10.794508934021 -0.999999 0.000978 0.000978
-71.499992370605 -20.745622634888 10.257028579712 -0.999999 0.000978 0.000978
-71.499992370605 -11.537384986877 10.965016365051 -0.999999 0.000978 0.000978
-71.499992370605 -20.403970718384 10.358232498169 -0.999999 0.000978 0.000978
-71.499992370605 -18.982042312622 19.724658966064 -0.999999 0.000978 0.000978
-71.499992370605 -16.882659912109 18.228536605835 -0.999999 0.000978 0.000978
-71.499992370605 -15.252553939819 14.261125564575 -0.999999 0.000978 0.000978
-71.499992370605 -14.460529327393 13.892210006714 -0.999999 0.000978 0.000978
-71.499992370605 -19.632423400879 18.247985839844 -0.999999 0.000978 0.000978
-71.499992370605 -18.965978622437 20.982334136963 -0.999999 0.000978 0.000978
-71.499992370605 -14.184187889099 11.515227317810 -0.999999 0.000978 0.000978
-71.499992370605 -17.494667053223 11.430102348328 -0.999999 0.000978 0.000978
-71.499992370605 -21.092304229736 13.689130783081 -0.999999 0.000978 0.000978
-71.499992370605 -20.846694946289 24.600721359253 -0.999999 0.000978 0.000978
-71.499992370605 -20.613393783569 22.515617370605 -0.999999 0.000978 0.000978
-71.499992370605 -20.498609542847 20.930149078369 -0.999999 0.000978 0.000978
-80.583236694336 -19.326669692993 10.135405540466 0.000978 0.000978 0.999999
-85.858169555664 -18.266624450684 10.135405540466 0.000978 0.000978 0.999999
-87.236274719238 -17.760269165039 10.135405540466 0.000978 0.000978 0.999999
-84.937194824219 -13.567438125610 10.135405540466 0.000978 0.000978 0.999999
-87.558486938477 -18.014255523682 10.135405540466 0.000978 0.000978 0.999999
-86.942535400391 -20.797361373901 10.135405540466 0.000978 0.000978 0.999999
-73.521636962891 -20.151855468750 10.135405540466 0.000978 0.000978 0.999999
-84.296920776367 -15.524405479431 10.135405540466 0.000978 0.000978 0.999999
-83.165657043457 -15.782359123230 10.135405540466 0.000978 0.000978 0.999999
-86.360557556152 -19.891197204590 10.135405540466 0.000978 0.000978 0.999999
-72.634536743164 -20.458847045898 10.135405540466 0.000978 0.000978 0.999999
-80.796279907227 -20.894348144531 10.135405540466 0.000978 0.000978 0.999999
-83.547035217285 -19.824390411377 10.135405540466 0.000978 0.000978 0.999999
-84.409973144531 -18.316501617432 10.135405540466 0.000978 0.000978 0.999999
-87.290565490723 -16.396451950073 10.135405540466 0.000978 0.000978 0.999999
-79.273086547852 -17.356754302979 10.135405540466 0.000978 0.000978 0.999999
-76.860229492188 -19.590885162354 10.135405540466 0.000978 0.000978 0.999999
-87.137062072754 -13.902218818665 10.135405540466 0.000978 0.000978 0.999999
-84.112487792969 -13.185565948486 10.135405540466 0.000978 0.000978 0.999999
-79.130882263184 -16.114242553711 10.135405540466 0.000978 0.000978 0.999999
-85.994117736816 -11.981830596924 10.135405540466 0.000978 0.000978 0.999999
-79.948791503906 -12.252156257629 10.135405540466 0.000978 0.000978 0.999999
-76.186172485352 -11.567631721497 10.135405540466 0.000978 0.000978 0.999999
-71.799827575684 -20.837842941284 10.135405540466 0.000978 0.000978 0.999999
-75.825752258301 -12.302078247070 10.135405540466 0.000978 0.000978 0.999999
-75.309791564941 -15.519920349121 10.135405540466 0.000978 0.000978 0.999999
-72.759948730469 -18.900136947632 10.135405540466 0.000978 0.000978 0.999999
-74.820426940918 -10.647859573364 10.135405540466 0.000978 0.000978 0.999999
-79.063735961914 -10.764396667480 10.135405540466 0.000978 0.000978 0.999999
-87.070190429688 -10.067161560059 10.135405540466 0.000978 0.000978 0.999999
-74.087753295898 -18.457920074463 10.135405540466 0.000978 0.000978 0.999999
-77.760498046875 -12.011320114136 10.135405540466 0.000978 0.000978 0.999999
-73.054985046387 -10.591697692871 10.135405540466 0.000978 0.000978 0.999999
-84.801429748535 -11.594766616821 10.135405540466 0.000978 0.000978 0.999999
-82.580833435059 -10.906886100769 10.135405540466 0.000978 0.000978 0.999999
-78.538825988770 -15.996301651001 10.135405540466 0.000978 0.000978 0.999999
-78.491630554199 -10.635865211487 10.135405540466 0.000978 0.000978 0.999999
-71.801155090332 -19.563497543335 10.135405540466 0.000978 0.000978 0.999999
-75.105140686035 -17.859779357910 10.135405540466 0.000978 0.000978 0.999999
-74.502861022949 -16.918376922607 10.135405540466 0.000978 0.000978 0.999999
-74.725990295410 -17.793485641479 10.135405540466 0.000978 0.000978 0.999999
-81.358222961426 -10.433460235596 10.135405540466 0.000978 0.000978 0.999999
-88.499992370605 -19.542383193970 22.763694763184 0.999999 0.000978 0.000978
-88.499992370605 -20.705575942993 22.129039764404 0.999999 0.000978 0.000978
-88.499992370605 -19.665254592896 21.336244583130 0.999999 0.000978 0.000978
-88.499992370605 -20.433153152466 23.857173919678 0.999999 0.000978 0.000978
-88.499992370605 -15.776309967041 17.433839797974 0.999999 0.000978 0.000978
-88.499992370605 -15.944732666016 15.840895652771 0.999999 0.000978 0.000978
-88.499992370605 -18.376033782959 13.413271903992 0.999999 0.000978 0.000978
-88.499992370605 -11.538325309753 14.022565841675 0.999999 0.000978 0.000978
-88.499992370605 -12.956036567688 14.784663200378 0.999999 0.000978 0.000978
-88.499992370605 -14.851842880249 15.659055709839 0.999999 0.000978 0.000978
-88.499992370605 -19.049781799316 20.636709213257 0.999999 0.000978 0.000978
-88.499992370605 -11.096490859985 13.274779319763 0.999999 0.000978 0.000978
-88.499992370605 -15.225332260132 12.489455223083 0.999999 0.000978 0.000978
-88.499992370605 -13.308219909668 14.994822502136 0.999999 0.000978 0.000978
-88.499992370605 -13.153928756714 14.336156845093 0.999999 0.000978 0.000978
-88.499992370605 -15.556592941284 14.883019447327 0.999999 0.000978 0.000978
-88.499992370605 -20.376937866211 11.396570205688 0.999999 0.000978 0.000978
-88.499992370605 -20.171676635742 13.810316085815 0.999999 0.000978 0.000978
-88.499992370605 -9.882070541382 11.270771980286 0.999999 0.000978 0.000978
-88.499992370605 -14.282299995422 10.765483856201 0.999999 0.000978 0.000978
-88.499992370605 -9.828902244568 12.083824157715 0.999999 0.000978 0.000978
-86.176712036133 -19.375211715698 27.135406494141 0.000978 0.000978 -0.999999
-78.057640075684 -19.700712203979 27.135406494141 0.000978 0.000978 -0.999999
-83.449729919434 -19.215169906616 27.135406494141 0.000978 0.000978 -0.999999
-80.563278198242 -20.590057373047 27.135406494141 0.000978 0.000978 -0.999999
-73.487434387207 -19.926118850708 27.135406494141 0.000978 0.000978 -0.999999
-77.597251892090 -20.275556564331 27.135406494141 0.000978 0.000978 -0.999999
-73.983184814453 -20.188098907471 27.135406494141 0.000978 0.000978 -0.999999
-88.917129516602 -20.807506561279 28.635406494141 0.000978 0.000978 0.999999
-80.477317810059 -19.982631683350 28.635406494141 0.000978 0.000978 0.999999
-86.860527038574 -19.789045333862 28.635406494141 0.000978 0.000978 0.999999
-86.500511169434 -20.991950988770 28.635406494141 0.000978 0.000978 0.999999
-71.660202026367 -21.160987854004 28.635406494141 0.000978 0.000978 0.999999
-78.371337890625 -20.940326690674 28.635406494141 0.000978 0.000978 0.999999
