//X Y Z Nx Ny Nz
9997
-79.810791015625 -13.085323333740 -1.364593982697 0.000978 0.000978 -0.999999
-79.166061401367 -11.235488891602 -1.364593982697 0.000978 0.000978 -0.999999
-82.569328308105 -14.122119903564 -0.419464647770 -0.641473 -0.300640 -0.705781
-81.769355773926 -14.496520042419 -0.826287627220 -0.501575 -0.501575 -0.704872
-80.841125488281 -15.432069778442 -0.487146109343 -0.182997 -0.684318 -0.705847
-78.356147766113 -10.594558715820 -0.695219159126 0.405219 0.580538 -0.706239
-78.672332763672 -10.563373565674 -0.851621747017 0.405219 0.580538 -0.706239
-70.549667358398 -12.474483489990 15.221537590027 0.001380 0.680398 0.732842
-70.468475341797 -9.806616783142 12.743860244751 0.001380 0.680398 0.732842
-70.704757690430 -18.896900177002 21.186109542847 0.001380 0.680398 0.732842
-70.390487670898 -18.302961349487 20.634511947632 0.001380 0.680398 0.732842
-70.144371032715 -16.921382904053 9.120533943176 0.819933 0.001360 -0.572458
-70.195686340332 -11.521348953247 9.047263145447 0.819933 0.001360 -0.572458
-70.254318237305 -12.215341567993 8.972245216370 0.707106 0.001384 -0.707106
-70.291145324707 -12.981472969055 8.935416221619 0.707106 0.001384 -0.707106
-70.724128723145 -14.553750038147 8.677983283997 0.259673 0.001197 -0.965696
-80.320861816406 -9.717907905579 2.947819948196 -0.087863 0.996132 0.001059
-79.806953430176 -9.706724166870 0.462570160627 0.087863 0.996132 0.001059
-78.903648376465 -9.903531074524 1.708704471588 0.421606 0.906778 0.001297
-78.232910156250 -10.278767585754 7.656962394714 0.572458 0.819933 0.001360
-78.319229125977 -10.218331336975 0.734813690186 0.572458 0.819933 0.001360
-77.575119018555 -10.942478179932 7.078763961792 0.819933 0.572458 0.001360
-77.394470214844 -11.205805778503 4.506948947906 0.906778 0.421606 0.001297
-77.057617187500 -12.123923301697 7.420963764191 0.965696 0.259673 0.001197
-77.170677185059 -13.677680969238 2.409502983093 0.965696 -0.259673 0.001197
-77.270980834961 -13.909042358398 6.379700183868 0.906778 -0.421606 0.001297
-77.293685913086 -13.957736015320 2.350074529648 0.906778 -0.421606 0.001297
-77.866058349609 -14.782402038574 6.634889602661 0.707106 -0.707106 0.001384
-78.611061096191 -15.339704513550 4.783358573914 0.421606 -0.906778 0.001297
-79.085716247559 -15.538865089417 6.672822475433 0.259673 -0.965696 0.001197
-79.420265197754 -15.628507614136 5.129814624786 0.259673 -0.965696 0.001197
-79.673217773438 -15.661245346069 4.498383045197 0.087863 -0.996132 0.001059
-80.496185302734 -15.646423339844 4.713871955872 -0.087863 -0.996132 0.001059
-80.522209167480 -15.643916130066 7.677678108215 -0.259673 -0.965696 0.001197
-80.982772827148 -15.520507812500 7.625415802002 -0.259673 -0.965696 0.001197
-81.268257141113 -15.395970344543 6.309072017670 -0.421606 -0.906778 0.001297
-81.483459472656 -15.295619964600 0.841327548027 -0.421606 -0.906778 0.001297
-81.879745483398 -15.022006034851 8.091016769409 -0.572458 -0.819933 0.001360
-82.321228027344 -14.585202217102 1.324893474579 -0.819933 -0.572458 0.001360
-82.895912170410 -13.429134368896 4.953579425812 -0.965696 -0.259673 0.001197
-82.960739135742 -12.241220474243 0.772611856461 -0.996132 0.087863 0.001059
-82.831253051758 -11.709236145020 1.725288391113 -0.965696 0.259673 0.001197
-82.634254455566 -11.267438888550 3.622453689575 -0.906778 0.421606 0.001297
-82.345001220703 -10.828418731689 7.612709522247 -0.819933 0.572458 0.001360
-82.340972900391 -10.822663307190 6.308997631073 -0.819933 0.572458 0.001360
-82.141799926758 -10.605144500732 4.530305385590 -0.707106 0.707106 0.001384
-81.688652038574 -10.223859786987 6.444272041321 -0.572458 0.819933 0.001360
-81.226715087891 -9.964329719543 7.191060543060 -0.421606 0.906778 0.001297
-80.371971130371 -9.722379684448 5.877948284149 -0.087863 0.996132 0.001059
-89.954017639160 -16.484823226929 18.945985794067 0.001380 0.680398 0.732842
-89.884223937988 -12.574474334717 15.314399719238 0.001380 0.680398 0.732842
-88.675170898438 -15.609663009644 18.133213043213 0.001380 0.680398 0.732842
-88.615859985352 -10.653639793396 13.530499458313 0.001380 0.680398 0.732842
-70.110557556152 -19.189834594727 22.189046859741 0.000978 0.999999 0.000978
-70.356765747070 -19.189836502075 27.346229553223 0.000978 0.999999 0.000978
-88.627983093262 -19.189834594727 23.723228454590 0.000978 0.999999 0.000978
-89.407432556152 -19.189836502075 26.936937332153 0.000978 0.999999 0.000978
-84.958076477051 -19.189836502075 27.751495361328 0.000978 0.999999 0.000978
-88.577590942383 -19.189836502075 27.801353454590 0.000978 0.999999 0.000978
-80.313659667969 -19.189836502075 28.394895553589 0.000978 0.999999 0.000978
-74.407608032227 -19.189836502075 28.114860534668 0.000978 0.999999 0.000978
-76.793319702148 -19.189836502075 27.699886322021 0.000978 0.999999 0.000978
-89.203346252441 -18.890430450439 8.658561706543 -0.259673 0.001197 -0.965696
-89.848098754883 -13.072550773621 9.109817504883 -0.819933 0.001360 -0.572458
-89.885688781738 -17.746419906616 9.177597045898 -0.906778 0.001297 -0.421606
-70.085861206055 -9.689837455750 12.549078941345 0.000978 0.999999 0.000978
-89.923858642578 -9.689835548401 10.262543678284 0.000978 0.999999 0.000978
-78.418106079102 -9.689835548401 9.933800697327 0.000978 0.999999 0.000978
-71.537155151367 -9.689835548401 9.397493362427 0.000978 0.999999 0.000978
-81.313201904297 -9.689835548401 8.657685279846 0.000978 0.999999 0.000978
